area,promotion_bureau,commune,type,中国,韓国,台湾,香港,シンガポール,マレーシア,タイ,インド,インドネシア,フィリピン,ベトナム,ロシア,イギリス,フランス,ドイツ,アメリカ,カナダ,オーストラリア,その他
道央,胆振,豊浦町,宿泊客数,20,7,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,7,48,10,4.800,,,,,
道央,胆振,豊浦町,宿泊客延数,27,7,0,0,0,0,36,0,0,0,0,0,6,0,0,0,0,0,7,83,18,4.611,,,,,
道央,胆振,壮瞥町,宿泊客数,43705,21439,55731,1114,3562,3002,12996,0,1741,190,37,6,21,36,24,78,16,110,117,143925,101609,1.416,,,,,
道央,胆振,壮瞥町,宿泊客延数,44520,21580,55911,1158,3630,4097,13151,0,1774,190,37,6,38,48,25,98,41,114,154,146572,103651,1.414,,,,,
道央,胆振,白老町,宿泊客数,641,130,63,288,75,0,44,0,0,2,0,1,0,9,1,53,4,1,5,1317,807,1.632,,,,,
道央,胆振,白老町,宿泊客延数,641,130,63,288,75,0,44,0,0,2,0,1,0,9,1,53,4,1,5,1317,807,1.632,,,,,
道央,胆振,厚真町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,胆振,厚真町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,胆振,洞爺湖町,宿泊客数,41130,18014,79186,11686,9430,2236,9977,0,2020,94,221,41,189,140,95,826,123,577,3508,179493,116477,1.541,,,,,
道央,胆振,洞爺湖町,宿泊客延数,48488,18351,80220,12673,9990,2333,10375,0,2319,100,239,110,273,292,118,1075,159,834,4221,192170,123391,1.557,,,,,
道央,胆振,安平町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,胆振,安平町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,胆振,むかわ町,宿泊客数,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,8,18,0.444,,,,,
道央,胆振,むかわ町,宿泊客延数,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30,34,20,1.700,,,,,
道央,日高,日高町,宿泊客数,70,5,10,12,2,0,0,0,0,0,0,0,10,2,0,0,0,18,0,129,39,3.308,,,,,
道央,日高,日高町,宿泊客延数,70,5,25,16,2,0,0,0,0,0,0,0,10,2,0,0,0,18,0,148,58,2.552,,,,,
道央,日高,平取町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,日高,平取町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,日高,新冠町,宿泊客数,15,8,4,8,2,0,3,0,0,0,0,0,1,0,0,5,0,0,6,52,46,1.130,,,,,
道央,日高,新冠町,宿泊客延数,26,13,4,16,6,0,9,0,0,0,0,0,1,0,0,7,0,0,6,88,51,1.725,,,,,
道央,日高,浦河町,宿泊客数,16,113,14,9,18,1,0,0,0,0,1,5,4,3,0,16,2,6,8,216,253,0.854,,,,,
道央,日高,浦河町,宿泊客延数,16,168,28,9,18,1,0,0,0,0,1,5,4,3,0,16,2,6,8,285,293,0.973,,,,,
道央,日高,様似町,宿泊客数,3,1,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,4,14,21,0.667,,,,,
道央,日高,様似町,宿泊客延数,6,2,0,0,2,0,2,0,0,0,0,0,2,0,0,3,0,0,7,24,32,0.750,,,,,
道央,日高,えりも町,宿泊客数,2,2,6,8,1,0,0,0,0,0,0,1,2,1,0,6,0,2,3,34,66,0.515,,,,,
道央,日高,えりも町,宿泊客延数,2,2,6,8,1,0,0,0,0,0,0,1,2,1,0,6,0,2,3,34,70,0.486,,,,,
道央,日高,新ひだか町,宿泊客数,54,8,8,23,9,0,508,1,0,0,0,1,4,4,2,10,0,0,56,688,136,5.059,,,,,
道央,日高,新ひだか町,宿泊客延数,67,9,8,31,12,0,518,1,0,0,0,1,4,8,2,16,0,0,163,840,339,2.478,,,,,
道南,渡島,函館市,宿泊客数,50772,10437,228774,12131,10394,5697,10159,92,2467,133,10,96,447,310,275,3336,534,1428,8462,345954,288215,1.200,,,,,
道南,渡島,函館市,宿泊客延数,55124,10992,232542,14061,11855,6273,11873,169,2666,260,21,240,543,481,362,4042,639,1990,9427,363560,300244,1.211,,,,,
道南,渡島,北斗市,宿泊客数,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,18.000,,,,,
道南,渡島,北斗市,宿泊客延数,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,3.600,,,,,
道南,渡島,松前町,宿泊客数,17,0,9,0,3,0,2,0,0,0,0,0,0,1,0,7,2,0,6,47,17,2.765,,,,,
道南,渡島,松前町,宿泊客延数,17,0,9,0,3,0,2,0,0,0,0,0,0,1,0,7,2,0,6,47,17,2.765,,,,,
道南,渡島,福島町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道南,渡島,福島町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道南,渡島,知内町,宿泊客数,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.000,,,,,
道南,渡島,知内町,宿泊客延数,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.000,,,,,
道南,渡島,木古内町,宿泊客数,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,1.250,,,,,
道南,渡島,木古内町,宿泊客延数,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,1.250,,,,,
道南,渡島,七飯町,宿泊客数,1869,3879,4756,516,233,134,107,0,31,2,0,4,2,5,4,83,5,0,106,11736,8727,1.345,,,,,
道南,渡島,七飯町,宿泊客延数,1926,3935,4783,588,234,134,116,0,62,2,0,6,4,5,8,111,6,0,144,12064,8954,1.347,,,,,
道南,渡島,鹿部町,宿泊客数,2595,25,69,505,0,89,0,0,26,0,0,0,0,0,0,0,0,0,0,3309,8716,0.380,,,,,
