area,promotion_bureau,commune,type,中国,韓国,台湾,香港,シンガポール,マレーシア,タイ,インド,インドネシア,フィリピン,ベトナム,ロシア,イギリス,フランス,ドイツ,アメリカ,カナダ,オーストラリア,その他
道南,檜山,江差町,宿泊客数,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,22,13,1.692,
道南,檜山,江差町,宿泊客延数,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,40,21,1.905,
道南,檜山,上ノ国町,宿泊客数,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000,
道南,檜山,上ノ国町,宿泊客延数,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000,
道南,檜山,厚沢部町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道南,檜山,厚沢部町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道南,檜山,乙部町,宿泊客数,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,9,0.889,
道南,檜山,乙部町,宿泊客延数,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,9,0.889,
道南,檜山,奥尻町,宿泊客数,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0.058824,
道南,檜山,奥尻町,宿泊客延数,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,62,0.129,
道南,檜山,今金町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道南,檜山,今金町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道南,檜山,せたな町,宿泊客数,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,17,18,0.944,
道南,檜山,せたな町,宿泊客延数,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,1,24,19,1.263,
道北,上川,旭川市,宿泊客数,5807,2047,11892,6238,4782,392,4627,15,1044,5,94,146,211,110,48,845,176,600,2653,41732,27315,1.528,
道北,上川,旭川市,宿泊客延数,6625,2387,13211,7094,5173,474,5235,25,1046,8,96,230,262,155,103,1203,291,871,4178,48667,31223,1.559,
道北,上川,士別市,宿泊客数,30,45,0,0,0,2,0,0,1,0,0,16,0,3,6,5,2,2,5,117,58,2.017,
道北,上川,士別市,宿泊客延数,30,94,0,0,0,2,0,0,1,0,0,70,0,10,15,11,11,2,23,269,143,1.881,
道北,上川,名寄市,宿泊客数,0,6,81,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,3,97,17,5.706,
道北,上川,名寄市,宿泊客延数,0,18,90,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,9,136,51,2.667,
道北,上川,富良野市,宿泊客数,3235,2107,5973,9065,3790,781,2898,48,42,68,0,45,127,76,90,494,151,5312,1058,35360,18160,1.947,
道北,上川,富良野市,宿泊客延数,4680,3790,9846,13840,5904,1221,4255,102,85,104,0,80,330,245,214,882,288,14128,1806,61800,35603,1.736,
道北,上川,鷹栖町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道北,上川,鷹栖町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道北,上川,東神楽町,宿泊客数,11,50,32,88,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,191,96,1.990,
道北,上川,東神楽町,宿泊客延数,14,84,40,111,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,261,107,2.439,
道北,上川,当麻町,宿泊客数,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,1.909,
道北,上川,当麻町,宿泊客延数,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,2.077,
道北,上川,比布町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道北,上川,比布町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道北,上川,愛別町,宿泊客数,3,0,20,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,32,16,2.000,
道北,上川,愛別町,宿泊客延数,6,0,20,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,37,32,1.156,
